datetime,weather,temperature(C),feel_like(C),wind_speed(km/h),wind_direction,wind_gust(km/h),cloud(%),humidity(%),rain(mm),pressure
2017-08-10 10:00:00,Moderate rain,26,28,6,NE,7,100,74,4.2,1001
2017-08-10 11:00:00,Moderate rain,26,28,6,NE,7,100,74,4.2,1001
2017-08-10 12:00:00,Light rain shower,28,31,4,E,5,75,68,0.6,1001
2017-08-10 13:00:00,Light rain shower,28,31,4,E,5,75,68,0.6,1001
2017-08-10 14:00:00,Light rain shower,28,31,4,E,5,75,68,0.6,1001
2017-08-10 15:00:00,Overcast,28,32,5,ENE,5,100,65,0.0,1002
2017-08-10 16:00:00,Overcast,28,32,5,ENE,5,100,65,0.0,1002
2017-08-10 17:00:00,Overcast,28,32,5,ENE,5,100,65,0.0,1002
2017-08-10 18:00:00,Light rain shower,28,31,8,ENE,12,89,64,2.1,1002
2017-08-10 19:00:00,Light rain shower,28,31,8,ENE,12,89,64,2.1,1002
2017-08-10 20:00:00,Light rain shower,28,31,8,ENE,12,89,64,2.1,1002
2017-08-10 21:00:00,Overcast,27,29,10,ENE,13,96,71,0.0,1003
2017-08-10 22:00:00,Overcast,27,29,10,ENE,13,96,71,0.0,1003
2017-08-10 23:00:00,Overcast,27,29,10,ENE,13,96,71,0.0,1003
2017-08-11 00:00:00,Light rain shower,26,29,9,E,11,79,72,0.4,1004
2017-08-11 01:00:00,Light rain shower,26,29,9,E,11,79,72,0.4,1004
2017-08-11 02:00:00,Light rain shower,26,29,9,E,11,79,72,0.4,1004
2017-08-11 03:00:00,Cloudy,25,27,6,E,7,80,77,0.0,1005
2017-08-11 04:00:00,Cloudy,25,27,6,E,7,80,77,0.0,1005
2017-08-11 05:00:00,Cloudy,25,27,6,E,7,80,77,0.0,1005
2017-08-11 06:00:00,Partly cloudy,25,27,5,E,6,60,77,0.1,1006
2017-08-11 07:00:00,Partly cloudy,25,27,5,E,6,60,77,0.1,1006
2017-08-11 08:00:00,Partly cloudy,25,27,5,E,6,60,77,0.1,1006
2017-08-11 09:00:00,Partly cloudy,28,31,6,E,7,58,61,0.0,1007
2017-08-11 10:00:00,Partly cloudy,28,31,6,E,7,58,61,0.0,1007
2017-08-11 11:00:00,Partly cloudy,28,31,6,E,7,58,61,0.0,1007
2017-08-11 12:00:00,Light rain shower,31,34,5,ENE,6,66,49,0.3,1007
2017-08-11 13:00:00,Light rain shower,31,34,5,ENE,6,66,49,0.3,1007
2017-08-11 14:00:00,Light rain shower,31,34,5,ENE,6,66,49,0.3,1007
2017-08-11 15:00:00,Partly cloudy,31,34,6,ENE,7,53,48,0.0,1007
2017-08-11 16:00:00,Partly cloudy,31,34,6,ENE,7,53,48,0.0,1007
2017-08-11 17:00:00,Partly cloudy,31,34,6,ENE,7,53,48,0.0,1007
2017-08-11 18:00:00,Partly cloudy,30,33,10,ENE,12,34,50,0.0,1008
2017-08-11 19:00:00,Partly cloudy,30,33,10,ENE,12,34,50,0.0,1008
2017-08-11 20:00:00,Partly cloudy,30,33,10,ENE,12,34,50,0.0,1008
2017-08-11 21:00:00,Clear,28,30,12,ENE,17,21,56,0.0,1009
2017-08-11 22:00:00,Clear,28,30,12,ENE,17,21,56,0.0,1009
2017-08-11 23:00:00,Clear,28,30,12,ENE,17,21,56,0.0,1009
2017-08-12 00:00:00,Clear,26,28,9,ENE,11,13,58,0.0,1010
2017-08-12 01:00:00,Clear,26,28,9,ENE,11,13,58,0.0,1010
2017-08-12 02:00:00,Clear,26,28,9,ENE,11,13,58,0.0,1010
2017-08-12 03:00:00,Clear,25,28,8,E,10,11,63,0.0,1011
2017-08-12 04:00:00,Clear,25,28,8,E,10,11,63,0.0,1011
2017-08-12 05:00:00,Clear,25,28,8,E,10,11,63,0.0,1011
2017-08-12 06:00:00,Sunny,24,27,7,ENE,8,9,66,0.0,1011
2017-08-12 07:00:00,Sunny,24,27,7,ENE,8,9,66,0.0,1011
2017-08-12 08:00:00,Sunny,24,27,7,ENE,8,9,66,0.0,1011
2017-08-12 09:00:00,Sunny,28,31,7,E,8,9,51,0.0,1012
2017-08-12 10:00:00,Sunny,28,31,7,E,8,9,51,0.0,1012
2017-08-12 11:00:00,Sunny,28,31,7,E,8,9,51,0.0,1012
2017-08-12 12:00:00,Sunny,32,35,5,ENE,6,10,40,0.0,1011
2017-08-12 13:00:00,Sunny,32,35,5,ENE,6,10,40,0.0,1011
2017-08-12 14:00:00,Sunny,32,35,5,ENE,6,10,40,0.0,1011
2017-08-12 15:00:00,Sunny,34,37,3,WNW,3,25,37,0.0,1010
2017-08-12 16:00:00,Sunny,34,37,3,WNW,3,25,37,0.0,1010
2017-08-12 17:00:00,Sunny,34,37,3,WNW,3,25,37,0.0,1010
2017-08-12 18:00:00,Clear,32,35,3,NW,3,24,43,0.0,1011
2017-08-12 19:00:00,Clear,32,35,3,NW,3,24,43,0.0,1011
2017-08-12 20:00:00,Clear,32,35,3,NW,3,24,43,0.0,1011
2017-08-12 21:00:00,Clear,29,32,6,E,7,6,50,0.0,1012
2017-08-12 22:00:00,Clear,29,32,6,E,7,6,50,0.0,1012
2017-08-12 23:00:00,Clear,29,32,6,E,7,6,50,0.0,1012
2017-08-13 00:00:00,Clear,27,30,9,E,11,7,53,0.0,1012
2017-08-13 01:00:00,Clear,27,30,9,E,11,7,53,0.0,1012
2017-08-13 02:00:00,Clear,27,30,9,E,11,7,53,0.0,1012
2017-08-13 03:00:00,Clear,26,29,7,ESE,8,10,58,0.0,1011
2017-08-13 04:00:00,Clear,26,29,7,ESE,8,10,58,0.0,1011
2017-08-13 05:00:00,Clear,26,29,7,ESE,8,10,58,0.0,1011
2017-08-13 06:00:00,Sunny,25,28,8,E,9,9,61,0.0,1011
2017-08-13 07:00:00,Sunny,25,28,8,E,9,9,61,0.0,1011
2017-08-13 08:00:00,Sunny,25,28,8,E,9,9,61,0.0,1011
2017-08-13 09:00:00,Sunny,27,29,10,ESE,12,9,50,0.0,1012
2017-08-13 10:00:00,Sunny,27,29,10,ESE,12,9,50,0.0,1012
2017-08-13 11:00:00,Sunny,27,29,10,ESE,12,9,50,0.0,1012
2017-08-13 12:00:00,Sunny,29,30,13,ESE,15,7,45,0.0,1011
2017-08-13 13:00:00,Sunny,29,30,13,ESE,15,7,45,0.0,1011
2017-08-13 14:00:00,Sunny,29,30,13,ESE,15,7,45,0.0,1011
2017-08-13 15:00:00,Sunny,28,30,13,ESE,15,13,49,0.0,1011
2017-08-13 16:00:00,Sunny,28,30,13,ESE,15,13,49,0.0,1011
2017-08-13 17:00:00,Sunny,28,30,13,ESE,15,13,49,0.0,1011
2017-08-13 18:00:00,Clear,28,29,14,ESE,16,17,53,0.0,1011
2017-08-13 19:00:00,Clear,28,29,14,ESE,16,17,53,0.0,1011
2017-08-13 20:00:00,Clear,28,29,14,ESE,16,17,53,0.0,1011
2017-08-13 21:00:00,Cloudy,26,28,14,E,20,64,59,0.0,1011
2017-08-13 22:00:00,Cloudy,26,28,14,E,20,64,59,0.0,1011
2017-08-13 23:00:00,Cloudy,26,28,14,E,20,64,59,0.0,1011
2017-08-14 00:00:00,Partly cloudy,25,26,14,E,18,57,59,0.1,1011
2017-08-14 01:00:00,Partly cloudy,25,26,14,E,18,57,59,0.1,1011
2017-08-14 02:00:00,Partly cloudy,25,26,14,E,18,57,59,0.1,1011
2017-08-14 03:00:00,Overcast,24,26,12,E,14,100,62,0.0,1010
2017-08-14 04:00:00,Overcast,24,26,12,E,14,100,62,0.0,1010
2017-08-14 05:00:00,Overcast,24,26,12,E,14,100,62,0.0,1010
2017-08-14 06:00:00,Partly cloudy,24,26,14,ENE,17,28,63,0.0,1009
2017-08-14 07:00:00,Partly cloudy,24,26,14,ENE,17,28,63,0.0,1009
2017-08-14 08:00:00,Partly cloudy,24,26,14,ENE,17,28,63,0.0,1009
2017-08-14 09:00:00,Partly cloudy,25,26,16,E,21,40,64,0.0,1008
2017-08-14 10:00:00,Partly cloudy,25,26,16,E,21,40,64,0.0,1008
2017-08-14 11:00:00,Partly cloudy,25,26,16,E,21,40,64,0.0,1008
2017-08-14 12:00:00,Light rain shower,27,29,20,E,26,78,57,0.9,1007
2017-08-14 13:00:00,Light rain shower,27,29,20,E,26,78,57,0.9,1007
2017-08-14 14:00:00,Light rain shower,27,29,20,E,26,78,57,0.9,1007
2017-08-14 15:00:00,Overcast,26,28,19,E,25,97,62,0.0,1007
2017-08-14 16:00:00,Overcast,26,28,19,E,25,97,62,0.0,1007
2017-08-14 17:00:00,Overcast,26,28,19,E,25,97,62,0.0,1007
2017-08-14 18:00:00,Light rain shower,25,27,18,E,24,85,64,1.5,1006
2017-08-14 19:00:00,Light rain shower,25,27,18,E,24,85,64,1.5,1006
2017-08-14 20:00:00,Light rain shower,25,27,18,E,24,85,64,1.5,1006
2017-08-14 21:00:00,Cloudy,25,26,16,E,23,67,67,0.0,1006
2017-08-14 22:00:00,Cloudy,25,26,16,E,23,67,67,0.0,1006
2017-08-14 23:00:00,Cloudy,25,26,16,E,23,67,67,0.0,1006
2017-08-15 00:00:00,Light rain,24,26,16,E,21,100,69,1.8,1006
2017-08-15 01:00:00,Light rain,24,26,16,E,21,100,69,1.8,1006
2017-08-15 02:00:00,Light rain,24,26,16,E,21,100,69,1.8,1006
2017-08-15 03:00:00,Cloudy,24,26,15,E,20,64,70,0.0,1005
2017-08-15 04:00:00,Cloudy,24,26,15,E,20,64,70,0.0,1005
2017-08-15 05:00:00,Cloudy,24,26,15,E,20,64,70,0.0,1005
2017-08-15 06:00:00,Light rain shower,23,25,14,E,21,94,74,1.6,1005
2017-08-15 07:00:00,Light rain shower,23,25,14,E,21,94,74,1.6,1005
2017-08-15 08:00:00,Light rain shower,23,25,14,E,21,94,74,1.6,1005
2017-08-15 09:00:00,Moderate or heavy rain shower,23,25,16,E,30,100,77,6.6,1005
2017-08-15 10:00:00,Moderate or heavy rain shower,23,25,16,E,30,100,77,6.6,1005
2017-08-15 11:00:00,Moderate or heavy rain shower,23,25,16,E,30,100,77,6.6,1005
2017-08-15 12:00:00,Torrential rain shower,24,26,21,ESE,42,100,79,7.8,1004
2017-08-15 13:00:00,Torrential rain shower,24,26,21,ESE,42,100,79,7.8,1004
2017-08-15 14:00:00,Torrential rain shower,24,26,21,ESE,42,100,79,7.8,1004
2017-08-15 15:00:00,Overcast,24,25,21,ESE,31,100,81,0.0,1003
2017-08-15 16:00:00,Overcast,24,25,21,ESE,31,100,81,0.0,1003
2017-08-15 17:00:00,Overcast,24,25,21,ESE,31,100,81,0.0,1003
2017-08-15 18:00:00,Moderate rain,24,26,18,ESE,26,100,81,2.9,1003
2017-08-15 19:00:00,Moderate rain,24,26,18,ESE,26,100,81,2.9,1003
2017-08-15 20:00:00,Moderate rain,24,26,18,ESE,26,100,81,2.9,1003
2017-08-15 21:00:00,Overcast,24,26,17,E,24,100,78,0.0,1004
2017-08-15 22:00:00,Overcast,24,26,17,E,24,100,78,0.0,1004
2017-08-15 23:00:00,Overcast,24,26,17,E,24,100,78,0.0,1004
2017-08-16 00:00:00,Light drizzle,24,26,13,E,17,100,77,0.5,1004
2017-08-16 01:00:00,Light drizzle,24,26,13,E,17,100,77,0.5,1004
2017-08-16 02:00:00,Light drizzle,24,26,13,E,17,100,77,0.5,1004
2017-08-16 03:00:00,Overcast,23,26,10,E,14,100,77,0.0,1005
2017-08-16 04:00:00,Overcast,23,26,10,E,14,100,77,0.0,1005
2017-08-16 05:00:00,Overcast,23,26,10,E,14,100,77,0.0,1005
2017-08-16 06:00:00,Light drizzle,23,26,10,E,14,100,76,0.3,1005
2017-08-16 07:00:00,Light drizzle,23,26,10,E,14,100,76,0.3,1005
2017-08-16 08:00:00,Light drizzle,23,26,10,E,14,100,76,0.3,1005
2017-08-16 09:00:00,Overcast,25,27,12,E,15,100,71,0.0,1006
2017-08-16 10:00:00,Overcast,25,27,12,E,15,100,71,0.0,1006
2017-08-16 11:00:00,Overcast,25,27,12,E,15,100,71,0.0,1006
2017-08-16 12:00:00,Overcast,26,28,17,E,21,100,66,0.1,1006
2017-08-16 13:00:00,Overcast,26,28,17,E,21,100,66,0.1,1006
2017-08-16 14:00:00,Overcast,26,28,17,E,21,100,66,0.1,1006
2017-08-16 15:00:00,Overcast,28,30,17,E,19,100,61,0.0,1006
2017-08-16 16:00:00,Overcast,28,30,17,E,19,100,61,0.0,1006
2017-08-16 17:00:00,Overcast,28,30,17,E,19,100,61,0.0,1006
2017-08-16 18:00:00,Light rain shower,28,30,13,E,15,85,60,0.2,1006
2017-08-16 19:00:00,Light rain shower,28,30,13,E,15,85,60,0.2,1006
2017-08-16 20:00:00,Light rain shower,28,30,13,E,15,85,60,0.2,1006
2017-08-16 21:00:00,Cloudy,25,27,11,E,15,65,66,0.0,1007
2017-08-16 22:00:00,Cloudy,25,27,11,E,15,65,66,0.0,1007
2017-08-16 23:00:00,Cloudy,25,27,11,E,15,65,66,0.0,1007
2017-08-17 00:00:00,Light rain shower,25,26,10,E,14,78,66,0.2,1008
2017-08-17 01:00:00,Light rain shower,25,26,10,E,14,78,66,0.2,1008
2017-08-17 02:00:00,Light rain shower,25,26,10,E,14,78,66,0.2,1008
2017-08-17 03:00:00,Cloudy,24,26,8,ESE,10,71,70,0.0,1008
2017-08-17 04:00:00,Cloudy,24,26,8,ESE,10,71,70,0.0,1008
2017-08-17 05:00:00,Cloudy,24,26,8,ESE,10,71,70,0.0,1008
2017-08-17 06:00:00,Overcast,23,25,8,ESE,12,97,71,0.0,1008
2017-08-17 07:00:00,Overcast,23,25,8,ESE,12,97,71,0.0,1008
2017-08-17 08:00:00,Overcast,23,25,8,ESE,12,97,71,0.0,1008
2017-08-17 09:00:00,Overcast,26,27,9,SE,10,100,64,0.0,1009
2017-08-17 10:00:00,Overcast,26,27,9,SE,10,100,64,0.0,1009
2017-08-17 11:00:00,Overcast,26,27,9,SE,10,100,64,0.0,1009
2017-08-17 12:00:00,Cloudy,30,33,5,ESE,6,79,53,0.1,1008
2017-08-17 13:00:00,Cloudy,30,33,5,ESE,6,79,53,0.1,1008
2017-08-17 14:00:00,Cloudy,30,33,5,ESE,6,79,53,0.1,1008
2017-08-17 15:00:00,Cloudy,30,33,3,E,3,68,54,0.0,1008
2017-08-17 16:00:00,Cloudy,30,33,3,E,3,68,54,0.0,1008
2017-08-17 17:00:00,Cloudy,30,33,3,E,3,68,54,0.0,1008
2017-08-17 18:00:00,Cloudy,29,32,1,SW,1,80,55,0.1,1008
2017-08-17 19:00:00,Cloudy,29,32,1,SW,1,80,55,0.1,1008
2017-08-17 20:00:00,Cloudy,29,32,1,SW,1,80,55,0.1,1008
2017-08-17 21:00:00,Cloudy,26,29,0,WSW,0,84,66,0.0,1010
2017-08-17 22:00:00,Cloudy,26,29,0,WSW,0,84,66,0.0,1010
2017-08-17 23:00:00,Cloudy,26,29,0,WSW,0,84,66,0.0,1010
2017-08-18 00:00:00,Light rain shower,26,28,4,S,4,60,69,0.5,1010
2017-08-18 01:00:00,Light rain shower,26,28,4,S,4,60,69,0.5,1010
2017-08-18 02:00:00,Light rain shower,26,28,4,S,4,60,69,0.5,1010
2017-08-18 03:00:00,Cloudy,25,27,2,SW,2,84,75,0.0,1010
2017-08-18 04:00:00,Cloudy,25,27,2,SW,2,84,75,0.0,1010
2017-08-18 05:00:00,Cloudy,25,27,2,SW,2,84,75,0.0,1010
2017-08-18 06:00:00,Light rain shower,24,27,4,SE,5,76,77,0.3,1011
2017-08-18 07:00:00,Light rain shower,24,27,4,SE,5,76,77,0.3,1011
2017-08-18 08:00:00,Light rain shower,24,27,4,SE,5,76,77,0.3,1011
2017-08-18 09:00:00,Cloudy,26,28,6,S,7,83,73,0.0,1012
2017-08-18 10:00:00,Cloudy,26,28,6,S,7,83,73,0.0,1012
2017-08-18 11:00:00,Cloudy,26,28,6,S,7,83,73,0.0,1012
2017-08-18 12:00:00,Partly cloudy,28,31,8,SSW,10,54,60,0.0,1011
2017-08-18 13:00:00,Partly cloudy,28,31,8,SSW,10,54,60,0.0,1011
2017-08-18 14:00:00,Partly cloudy,28,31,8,SSW,10,54,60,0.0,1011
2017-08-18 15:00:00,Partly cloudy,30,33,8,SW,10,25,51,0.0,1011
2017-08-18 16:00:00,Partly cloudy,30,33,8,SW,10,25,51,0.0,1011
2017-08-18 17:00:00,Partly cloudy,30,33,8,SW,10,25,51,0.0,1011
2017-08-18 18:00:00,Light rain shower,29,32,6,WSW,8,57,55,0.5,1011
2017-08-18 19:00:00,Light rain shower,29,32,6,WSW,8,57,55,0.5,1011
2017-08-18 20:00:00,Light rain shower,29,32,6,WSW,8,57,55,0.5,1011
2017-08-18 21:00:00,Partly cloudy,27,29,1,WSW,1,37,65,0.0,1013
2017-08-18 22:00:00,Partly cloudy,27,29,1,WSW,1,37,65,0.0,1013
2017-08-18 23:00:00,Partly cloudy,27,29,1,WSW,1,37,65,0.0,1013
2017-08-19 00:00:00,Partly cloudy,26,28,3,ESE,5,43,68,0.1,1013
2017-08-19 01:00:00,Partly cloudy,26,28,3,ESE,5,43,68,0.1,1013
2017-08-19 02:00:00,Partly cloudy,26,28,3,ESE,5,43,68,0.1,1013
2017-08-19 03:00:00,Partly cloudy,25,28,3,ESE,4,37,72,0.0,1013
2017-08-19 04:00:00,Partly cloudy,25,28,3,ESE,4,37,72,0.0,1013
2017-08-19 05:00:00,Partly cloudy,25,28,3,ESE,4,37,72,0.0,1013
2017-08-19 06:00:00,Partly cloudy,24,27,6,E,7,45,73,0.0,1013
2017-08-19 07:00:00,Partly cloudy,24,27,6,E,7,45,73,0.0,1013
2017-08-19 08:00:00,Partly cloudy,24,27,6,E,7,45,73,0.0,1013
2017-08-19 09:00:00,Partly cloudy,27,29,8,E,9,37,62,0.0,1014
2017-08-19 10:00:00,Partly cloudy,27,29,8,E,9,37,62,0.0,1014
2017-08-19 11:00:00,Partly cloudy,27,29,8,E,9,37,62,0.0,1014
2017-08-19 12:00:00,Partly cloudy,30,33,7,SE,8,43,51,0.0,1013
2017-08-19 13:00:00,Partly cloudy,30,33,7,SE,8,43,51,0.0,1013
2017-08-19 14:00:00,Partly cloudy,30,33,7,SE,8,43,51,0.0,1013
2017-08-19 15:00:00,Overcast,29,32,8,SE,9,100,56,0.0,1013
2017-08-19 16:00:00,Overcast,29,32,8,SE,9,100,56,0.0,1013
2017-08-19 17:00:00,Overcast,29,32,8,SE,9,100,56,0.0,1013
2017-08-19 18:00:00,Light rain shower,28,31,9,SE,11,57,58,0.3,1012
2017-08-19 19:00:00,Light rain shower,28,31,9,SE,11,57,58,0.3,1012
2017-08-19 20:00:00,Light rain shower,28,31,9,SE,11,57,58,0.3,1012
2017-08-19 21:00:00,Partly cloudy,27,29,9,ESE,12,28,64,0.0,1013
2017-08-19 22:00:00,Partly cloudy,27,29,9,ESE,12,28,64,0.0,1013
2017-08-19 23:00:00,Partly cloudy,27,29,9,ESE,12,28,64,0.0,1013
2017-08-20 00:00:00,Partly cloudy,26,28,11,ESE,14,53,68,0.0,1012
2017-08-20 01:00:00,Partly cloudy,26,28,11,ESE,14,53,68,0.0,1012
2017-08-20 02:00:00,Partly cloudy,26,28,11,ESE,14,53,68,0.0,1012
2017-08-20 03:00:00,Overcast,25,27,10,ESE,13,94,73,0.0,1011
2017-08-20 04:00:00,Overcast,25,27,10,ESE,13,94,73,0.0,1011
2017-08-20 05:00:00,Overcast,25,27,10,ESE,13,94,73,0.0,1011
2017-08-20 06:00:00,Moderate rain,24,26,14,ESE,18,100,78,7.2,1011
2017-08-20 07:00:00,Moderate rain,24,26,14,ESE,18,100,78,7.2,1011
2017-08-20 08:00:00,Moderate rain,24,26,14,ESE,18,100,78,7.2,1011
2017-08-20 09:00:00,Overcast,24,26,17,SE,23,100,79,0.0,1011
2017-08-20 10:00:00,Overcast,24,26,17,SE,23,100,79,0.0,1011
2017-08-20 11:00:00,Overcast,24,26,17,SE,23,100,79,0.0,1011
2017-08-20 12:00:00,Moderate rain,24,26,17,ESE,24,88,80,6.2,1010
2017-08-20 13:00:00,Moderate rain,24,26,17,ESE,24,88,80,6.2,1010
2017-08-20 14:00:00,Moderate rain,24,26,17,ESE,24,88,80,6.2,1010
2017-08-20 15:00:00,Cloudy,26,29,13,ESE,15,64,71,0.0,1009
2017-08-20 16:00:00,Cloudy,26,29,13,ESE,15,64,71,0.0,1009
2017-08-20 17:00:00,Cloudy,26,29,13,ESE,15,64,71,0.0,1009
2017-08-20 18:00:00,Light rain shower,26,28,12,ESE,18,78,75,1.8,1008
2017-08-20 19:00:00,Light rain shower,26,28,12,ESE,18,78,75,1.8,1008
2017-08-20 20:00:00,Light rain shower,26,28,12,ESE,18,78,75,1.8,1008
2017-08-20 21:00:00,Overcast,25,28,22,SE,32,100,79,0.0,1008
2017-08-20 22:00:00,Overcast,25,28,22,SE,32,100,79,0.0,1008
2017-08-20 23:00:00,Overcast,25,28,22,SE,32,100,79,0.0,1008
2017-08-21 00:00:00,Moderate or heavy rain shower,25,27,16,SE,26,80,80,3.3,1008
2017-08-21 01:00:00,Moderate or heavy rain shower,25,27,16,SE,26,80,80,3.3,1008
2017-08-21 02:00:00,Moderate or heavy rain shower,25,27,16,SE,26,80,80,3.3,1008
2017-08-21 03:00:00,Overcast,25,27,15,SSE,20,100,84,0.0,1007
2017-08-21 04:00:00,Overcast,25,27,15,SSE,20,100,84,0.0,1007
2017-08-21 05:00:00,Overcast,25,27,15,SSE,20,100,84,0.0,1007
2017-08-21 06:00:00,Moderate or heavy rain shower,25,28,13,SSE,23,57,82,4.5,1007
2017-08-21 07:00:00,Moderate or heavy rain shower,25,28,13,SSE,23,57,82,4.5,1007
2017-08-21 08:00:00,Moderate or heavy rain shower,25,28,13,SSE,23,57,82,4.5,1007
2017-08-21 09:00:00,Overcast,27,30,17,S,20,100,68,0.0,1007
2017-08-21 10:00:00,Overcast,27,30,17,S,20,100,68,0.0,1007
2017-08-21 11:00:00,Overcast,27,30,17,S,20,100,68,0.0,1007
2017-08-21 12:00:00,Light rain shower,29,31,19,S,28,100,63,2.3,1006
2017-08-21 13:00:00,Light rain shower,29,31,19,S,28,100,63,2.3,1006
2017-08-21 14:00:00,Light rain shower,29,31,19,S,28,100,63,2.3,1006
2017-08-21 15:00:00,Cloudy,30,33,18,SSW,20,86,59,0.0,1006
2017-08-21 16:00:00,Cloudy,30,33,18,SSW,20,86,59,0.0,1006
2017-08-21 17:00:00,Cloudy,30,33,18,SSW,20,86,59,0.0,1006
2017-08-21 18:00:00,Patchy rain possible,28,32,15,SW,19,41,65,0.6,1007
2017-08-21 19:00:00,Patchy rain possible,28,32,15,SW,19,41,65,0.6,1007
2017-08-21 20:00:00,Patchy rain possible,28,32,15,SW,19,41,65,0.6,1007
2017-08-21 21:00:00,Partly cloudy,26,30,11,SW,16,48,78,0.0,1008
2017-08-21 22:00:00,Partly cloudy,26,30,11,SW,16,48,78,0.0,1008
2017-08-21 23:00:00,Partly cloudy,26,30,11,SW,16,48,78,0.0,1008
2017-08-22 00:00:00,Patchy rain possible,26,29,9,SW,13,45,81,0.7,1009
2017-08-22 01:00:00,Patchy rain possible,26,29,9,SW,13,45,81,0.7,1009
2017-08-22 02:00:00,Patchy rain possible,26,29,9,SW,13,45,81,0.7,1009
2017-08-22 03:00:00,Partly cloudy,25,28,8,WSW,10,46,82,0.0,1010
2017-08-22 04:00:00,Partly cloudy,25,28,8,WSW,10,46,82,0.0,1010
2017-08-22 05:00:00,Partly cloudy,25,28,8,WSW,10,46,82,0.0,1010
2017-08-22 06:00:00,Partly cloudy,25,28,5,SSW,7,51,84,0.1,1011
2017-08-22 07:00:00,Partly cloudy,25,28,5,SSW,7,51,84,0.1,1011
2017-08-22 08:00:00,Partly cloudy,25,28,5,SSW,7,51,84,0.1,1011
2017-08-22 09:00:00,Cloudy,28,31,11,WSW,12,77,69,0.0,1012
2017-08-22 10:00:00,Cloudy,28,31,11,WSW,12,77,69,0.0,1012
2017-08-22 11:00:00,Cloudy,28,31,11,WSW,12,77,69,0.0,1012
2017-08-22 12:00:00,Sunny,31,35,13,WSW,15,13,53,0.1,1012
2017-08-22 13:00:00,Sunny,31,35,13,WSW,15,13,53,0.1,1012
2017-08-22 14:00:00,Sunny,31,35,13,WSW,15,13,53,0.1,1012
2017-08-22 15:00:00,Sunny,32,36,12,WSW,13,4,47,0.0,1012
2017-08-22 16:00:00,Sunny,32,36,12,WSW,13,4,47,0.0,1012
2017-08-22 17:00:00,Sunny,32,36,12,WSW,13,4,47,0.0,1012
2017-08-22 18:00:00,Clear,30,34,13,WSW,15,4,52,0.0,1012
2017-08-22 19:00:00,Clear,30,34,13,WSW,15,4,52,0.0,1012
2017-08-22 20:00:00,Clear,30,34,13,WSW,15,4,52,0.0,1012
2017-08-22 21:00:00,Clear,28,33,6,W,7,5,63,0.0,1013
2017-08-22 22:00:00,Clear,28,33,6,W,7,5,63,0.0,1013
2017-08-22 23:00:00,Clear,28,33,6,W,7,5,63,0.0,1013
2017-08-23 00:00:00,Clear,27,32,3,SW,4,7,69,0.0,1013
2017-08-23 01:00:00,Clear,27,32,3,SW,4,7,69,0.0,1013
2017-08-23 02:00:00,Clear,27,32,3,SW,4,7,69,0.0,1013
2017-08-23 03:00:00,Clear,26,30,3,S,3,17,75,0.0,1013
2017-08-23 04:00:00,Clear,26,30,3,S,3,17,75,0.0,1013
2017-08-23 05:00:00,Clear,26,30,3,S,3,17,75,0.0,1013
2017-08-23 06:00:00,Patchy rain possible,25,29,5,SE,7,29,80,0.6,1013
2017-08-23 07:00:00,Patchy rain possible,25,29,5,SE,7,29,80,0.6,1013
2017-08-23 08:00:00,Patchy rain possible,25,29,5,SE,7,29,80,0.6,1013
2017-08-23 09:00:00,Partly cloudy,28,33,10,SSW,11,58,74,0.0,1013
2017-08-23 10:00:00,Partly cloudy,28,33,10,SSW,11,58,74,0.0,1013
2017-08-23 11:00:00,Partly cloudy,28,33,10,SSW,11,58,74,0.0,1013
2017-08-23 12:00:00,Moderate or heavy rain shower,31,36,19,SW,35,59,63,4.2,1011
2017-08-23 13:00:00,Moderate or heavy rain shower,31,36,19,SW,35,59,63,4.2,1011
2017-08-23 14:00:00,Moderate or heavy rain shower,31,36,19,SW,35,59,63,4.2,1011
2017-08-23 15:00:00,Cloudy,32,37,26,WSW,29,64,60,0.0,1011
2017-08-23 16:00:00,Cloudy,32,37,26,WSW,29,64,60,0.0,1011
2017-08-23 17:00:00,Cloudy,32,37,26,WSW,29,64,60,0.0,1011
2017-08-23 18:00:00,Moderate or heavy rain shower,30,34,21,WSW,37,68,70,4.0,1010
2017-08-23 19:00:00,Moderate or heavy rain shower,30,34,21,WSW,37,68,70,4.0,1010
2017-08-23 20:00:00,Moderate or heavy rain shower,30,34,21,WSW,37,68,70,4.0,1010
2017-08-23 21:00:00,Cloudy,28,32,19,SW,28,69,80,0.0,1010
2017-08-23 22:00:00,Cloudy,28,32,19,SW,28,69,80,0.0,1010
2017-08-23 23:00:00,Cloudy,28,32,19,SW,28,69,80,0.0,1010
2017-08-24 00:00:00,Moderate or heavy rain shower,28,32,19,SW,30,51,81,2.7,1010
2017-08-24 01:00:00,Moderate or heavy rain shower,28,32,19,SW,30,51,81,2.7,1010
2017-08-24 02:00:00,Moderate or heavy rain shower,28,32,19,SW,30,51,81,2.7,1010
2017-08-24 03:00:00,Cloudy,27,31,23,SW,37,67,83,0.0,1008
2017-08-24 04:00:00,Cloudy,27,31,23,SW,37,67,83,0.0,1008
2017-08-24 05:00:00,Cloudy,27,31,23,SW,37,67,83,0.0,1008
2017-08-24 06:00:00,Moderate or heavy rain shower,27,31,24,SW,41,90,83,3.3,1007
2017-08-24 07:00:00,Moderate or heavy rain shower,27,31,24,SW,41,90,83,3.3,1007
